Dataset,Noise Type,Algorithm,Linkage,Noise Level,Normalized Mutual Information
zoo,Uniform,K-Means,Single,0,0.8516 (0.04)
zoo,Uniform,K-Means,Complete,0,0.8851 (0.01)
zoo,Uniform,Agglomerative,Average,0,0.9179 (0.01)
zoo,Uniform,Agglomerative,Single,0,0.9219 (0.01)
zoo,Uniform,Agglomerative,Complete,0,0.913 (0.02)
zoo,Uniform,MultiMember,Average,0,0.925 (0.0)
zoo,Uniform,MultiMember,Single,0,0.9148 (0.01)
zoo,Uniform,MultiMember,Complete,0,0.9278 (0.0)
zoo,Uniform,K-Means,Average,0.02,0.9014 (0.02)
zoo,Uniform,K-Means,Single,0.02,0.8719 (0.04)
zoo,Uniform,K-Means,Complete,0.02,0.8778 (0.01)
zoo,Uniform,Agglomerative,Average,0.02,0.9241 (0.0)
zoo,Uniform,Agglomerative,Single,0.02,0.9241 (0.0)
zoo,Uniform,Agglomerative,Complete,0.02,0.8999 (0.02)
zoo,Uniform,MultiMember,Average,0.02,0.8989 (0.02)
zoo,Uniform,MultiMember,Single,0.02,0.9066 (0.04)
zoo,Uniform,MultiMember,Complete,0.02,0.8817 (0.02)
zoo,Uniform,K-Means,Average,0.05,0.9004 (0.01)
zoo,Uniform,K-Means,Single,0.05,0.8662 (0.03)
zoo,Uniform,K-Means,Complete,0.05,0.8948 (0.03)
zoo,Uniform,Agglomerative,Average,0.05,0.8668 (0.01)
zoo,Uniform,Agglomerative,Single,0.05,0.8668 (0.01)
zoo,Uniform,Agglomerative,Complete,0.05,0.8723 (0.0)
zoo,Uniform,MultiMember,Average,0.05,0.9 (0.02)
zoo,Uniform,MultiMember,Single,0.05,0.9038 (0.02)
zoo,Uniform,MultiMember,Complete,0.05,0.8935 (0.02)
zoo,Uniform,K-Means,Average,0.1,0.8584 (0.02)
zoo,Uniform,K-Means,Single,0.1,0.8255 (0.03)
zoo,Uniform,K-Means,Complete,0.1,0.8498 (0.02)
zoo,Uniform,Agglomerative,Average,0.1,0.8455 (0.01)
zoo,Uniform,Agglomerative,Single,0.1,0.86 (0.02)
zoo,Uniform,Agglomerative,Complete,0.1,0.8455 (0.01)
zoo,Uniform,MultiMember,Average,0.1,0.8839 (0.01)
zoo,Uniform,MultiMember,Single,0.1,0.9049 (0.02)
zoo,Uniform,MultiMember,Complete,0.1,0.8468 (0.03)
zoo,Uniform,K-Means,Average,0.15,0.7981 (0.01)
zoo,Uniform,K-Means,Single,0.15,0.7863 (0.03)
zoo,Uniform,K-Means,Complete,0.15,0.7914 (0.01)
zoo,Uniform,Agglomerative,Average,0.15,0.7835 (0.02)
zoo,Uniform,Agglomerative,Single,0.15,0.7778 (0.01)
zoo,Uniform,Agglomerative,Complete,0.15,0.7725 (0.02)
zoo,Uniform,MultiMember,Average,0.15,0.8056 (0.01)
zoo,Uniform,MultiMember,Single,0.15,0.7663 (0.03)
zoo,Uniform,MultiMember,Complete,0.15,0.7626 (0.04)
zoo,Uniform,K-Means,Average,0.25,0.762 (0.03)
zoo,Uniform,K-Means,Single,0.25,0.7107 (0.06)
zoo,Uniform,K-Means,Complete,0.25,0.7632 (0.04)
zoo,Uniform,Agglomerative,Average,0.25,0.7535 (0.01)
zoo,Uniform,Agglomerative,Single,0.25,0.7514 (0.01)
zoo,Uniform,Agglomerative,Complete,0.25,0.7511 (0.02)
zoo,Uniform,MultiMember,Average,0.25,0.7798 (0.01)
zoo,Uniform,MultiMember,Single,0.25,0.7473 (0.0)
zoo,Uniform,MultiMember,Complete,0.25,0.7757 (0.02)
zoo,Quantization,K-Means,Average,0,0.8719 (0.02)
zoo,Quantization,K-Means,Single,0,0.8658 (0.04)
zoo,Quantization,K-Means,Complete,0,0.8847 (0.01)
zoo,Quantization,Agglomerative,Average,0,0.9119 (0.01)
zoo,Quantization,Agglomerative,Single,0,0.9179 (0.01)
zoo,Quantization,Agglomerative,Complete,0,0.8979 (0.02)
zoo,Quantization,MultiMember,Average,0,0.9081 (0.03)
zoo,Quantization,MultiMember,Single,0,0.9179 (0.01)
zoo,Quantization,MultiMember,Complete,0,0.9083 (0.02)
zoo,Quantization,K-Means,Average,0.02,0.8819 (0.03)
zoo,Quantization,K-Means,Single,0.02,0.8761 (0.04)
zoo,Quantization,K-Means,Complete,0.02,0.882 (0.01)
zoo,Quantization,Agglomerative,Average,0.02,0.9074 (0.02)
zoo,Quantization,Agglomerative,Single,0.02,0.9179 (0.01)
zoo,Quantization,Agglomerative,Complete,0.02,0.925 (0.0)
zoo,Quantization,MultiMember,Average,0.02,0.9099 (0.01)
zoo,Quantization,MultiMember,Single,0.02,0.9072 (0.03)
zoo,Quantization,MultiMember,Complete,0.02,0.9213 (0.01)
zoo,Quantization,K-Means,Average,0.05,0.8671 (0.02)
zoo,Quantization,K-Means,Single,0.05,0.8917 (0.02)
zoo,Quantization,K-Means,Complete,0.05,0.8644 (0.02)
zoo,Quantization,Agglomerative,Average,0.05,0.9105 (0.02)
zoo,Quantization,Agglomerative,Single,0.05,0.9105 (0.02)
zoo,Quantization,Agglomerative,Complete,0.05,0.9166 (0.02)
zoo,Quantization,MultiMember,Average,0.05,0.9229 (0.01)
zoo,Quantization,MultiMember,Single,0.05,0.9241 (0.0)
zoo,Quantization,MultiMember,Complete,0.05,0.9188 (0.01)
zoo,Quantization,K-Means,Average,0.1,0.8617 (0.02)
zoo,Quantization,K-Means,Single,0.1,0.868 (0.04)
zoo,Quantization,K-Means,Complete,0.1,0.8644 (0.02)
zoo,Quantization,Agglomerative,Average,0.1,0.9229 (0.01)
zoo,Quantization,Agglomerative,Single,0.1,0.8872 (0.05)
zoo,Quantization,Agglomerative,Complete,0.1,0.9 (0.02)
zoo,Quantization,MultiMember,Average,0.1,0.9148 (0.01)
zoo,Quantization,MultiMember,Single,0.1,0.9074 (0.02)
zoo,Quantization,MultiMember,Complete,0.1,0.8935 (0.03)
zoo,Quantization,K-Means,Average,0.15,0.8776 (0.02)
zoo,Quantization,K-Means,Single,0.15,0.8973 (0.03)
zoo,Quantization,K-Means,Complete,0.15,0.8542 (0.02)
zoo,Quantization,Agglomerative,Average,0.15,0.9182 (0.01)
zoo,Quantization,Agglomerative,Single,0.15,0.9219 (0.01)
zoo,Quantization,Agglomerative,Complete,0.15,0.9082 (0.01)
zoo,Quantization,MultiMember,Average,0.15,0.8966 (0.01)
zoo,Quantization,MultiMember,Single,0.15,0.916 (0.01)
zoo,Quantization,MultiMember,Complete,0.15,0.9208 (0.02)
zoo,Quantization,K-Means,Average,0.25,0.8749 (0.02)
zoo,Quantization,K-Means,Single,0.25,0.8636 (0.03)
zoo,Quantization,K-Means,Complete,0.25,0.8815 (0.02)
zoo,Quantization,Agglomerative,Average,0.25,0.9219 (0.01)
zoo,Quantization,Agglomerative,Single,0.25,0.921 (0.01)
zoo,Quantization,Agglomerative,Complete,0.25,0.9219 (0.01)
zoo,Quantization,MultiMember,Average,0.25,0.9105 (0.02)
zoo,Quantization,MultiMember,Single,0.25,0.9057 (0.04)
zoo,Quantization,MultiMember,Complete,0.25,0.9085 (0.03)
