Dataset,Noise Type,Algorithm,Linkage,Noise Level,Normalized Mutual Information
zoo,Gaussian,MultiMember,Complete,0.25,0.6122 (0.02)
zoo,Uniform,K-Means,Average,0,0.8893 (0.01)
zoo,Uniform,K-Means,Single,0,0.8739 (0.04)
zoo,Uniform,K-Means,Complete,0,0.8745 (0.02)
zoo,Uniform,Agglomerative,Average,0,0.921 (0.01)
zoo,Uniform,Agglomerative,Single,0,0.9241 (0.0)
zoo,Uniform,Agglomerative,Complete,0,0.8802 (0.02)
zoo,Uniform,MultiMember,Average,0,0.9098 (0.01)
zoo,Uniform,MultiMember,Single,0,0.928 (0.01)
zoo,Uniform,MultiMember,Complete,0,0.9146 (0.02)
zoo,Uniform,K-Means,Average,0.02,0.8825 (0.02)
zoo,Uniform,K-Means,Single,0.02,0.8754 (0.04)
zoo,Uniform,K-Means,Complete,0.02,0.8746 (0.01)
zoo,Uniform,Agglomerative,Average,0.02,0.8765 (0.0)
zoo,Uniform,Agglomerative,Single,0.02,0.9061 (0.02)
zoo,Uniform,Agglomerative,Complete,0.02,0.8815 (0.04)
zoo,Uniform,MultiMember,Average,0.02,0.9008 (0.01)
zoo,Uniform,MultiMember,Single,0.02,0.8998 (0.02)
zoo,Uniform,MultiMember,Complete,0.02,0.9178 (0.01)
zoo,Uniform,K-Means,Average,0.05,0.889 (0.02)
zoo,Uniform,K-Means,Single,0.05,0.8823 (0.03)
zoo,Uniform,K-Means,Complete,0.05,0.888 (0.02)
zoo,Uniform,Agglomerative,Average,0.05,0.9347 (0.0)
zoo,Uniform,Agglomerative,Single,0.05,0.9014 (0.05)
zoo,Uniform,Agglomerative,Complete,0.05,0.9123 (0.03)
zoo,Uniform,MultiMember,Average,0.05,0.9052 (0.01)
zoo,Uniform,MultiMember,Single,0.05,0.8711 (0.03)
zoo,Uniform,MultiMember,Complete,0.05,0.8897 (0.03)
zoo,Uniform,K-Means,Average,0.1,0.8853 (0.01)
zoo,Uniform,K-Means,Single,0.1,0.8844 (0.02)
zoo,Uniform,K-Means,Complete,0.1,0.8853 (0.01)
zoo,Uniform,Agglomerative,Average,0.1,0.8722 (0.03)
zoo,Uniform,Agglomerative,Single,0.1,0.8886 (0.01)
zoo,Uniform,Agglomerative,Complete,0.1,0.8722 (0.03)
zoo,Uniform,MultiMember,Average,0.1,0.9052 (0.02)
zoo,Uniform,MultiMember,Single,0.1,0.9151 (0.02)
zoo,Uniform,MultiMember,Complete,0.1,0.9121 (0.01)
zoo,Uniform,K-Means,Average,0.15,0.8547 (0.02)
zoo,Uniform,K-Means,Single,0.15,0.8115 (0.05)
zoo,Uniform,K-Means,Complete,0.15,0.8452 (0.02)
zoo,Uniform,Agglomerative,Average,0.15,0.756 (0.02)
zoo,Uniform,Agglomerative,Single,0.15,0.7342 (0.04)
zoo,Uniform,Agglomerative,Complete,0.15,0.727 (0.02)
zoo,Uniform,MultiMember,Average,0.15,0.8032 (0.03)
zoo,Uniform,MultiMember,Single,0.15,0.7754 (0.04)
zoo,Uniform,MultiMember,Complete,0.15,0.7973 (0.04)
zoo,Uniform,K-Means,Average,0.25,0.7815 (0.02)
zoo,Uniform,K-Means,Single,0.25,0.7513 (0.04)
zoo,Uniform,K-Means,Complete,0.25,0.7626 (0.02)
zoo,Uniform,Agglomerative,Average,0.25,0.7457 (0.02)
zoo,Uniform,Agglomerative,Single,0.25,0.756 (0.01)
zoo,Uniform,Agglomerative,Complete,0.25,0.701 (0.02)
zoo,Uniform,MultiMember,Average,0.25,0.7616 (0.01)
zoo,Uniform,MultiMember,Single,0.25,0.729 (0.05)
zoo,Uniform,MultiMember,Complete,0.25,0.7626 (0.02)
zoo,Quantization,K-Means,Average,0,0.8851 (0.01)
zoo,Quantization,K-Means,Single,0,0.8808 (0.05)
zoo,Quantization,K-Means,Complete,0,0.8912 (0.01)
zoo,Quantization,Agglomerative,Average,0,0.8944 (0.03)
zoo,Quantization,Agglomerative,Single,0,0.9166 (0.02)
zoo,Quantization,Agglomerative,Complete,0,0.913 (0.02)
zoo,Quantization,MultiMember,Average,0,0.8987 (0.02)
zoo,Quantization,MultiMember,Single,0,0.8862 (0.03)
zoo,Quantization,MultiMember,Complete,0,0.9176 (0.01)
zoo,Quantization,K-Means,Average,0.02,0.8545 (0.02)
zoo,Quantization,K-Means,Single,0.02,0.8743 (0.05)
zoo,Quantization,K-Means,Complete,0.02,0.8851 (0.01)
zoo,Quantization,Agglomerative,Average,0.02,0.8838 (0.02)
zoo,Quantization,Agglomerative,Single,0.02,0.9241 (0.0)
zoo,Quantization,Agglomerative,Complete,0.02,0.9241 (0.0)
zoo,Quantization,MultiMember,Average,0.02,0.9005 (0.03)
zoo,Quantization,MultiMember,Single,0.02,0.9138 (0.01)
zoo,Quantization,MultiMember,Complete,0.02,0.9225 (0.01)
zoo,Quantization,K-Means,Average,0.05,0.882 (0.01)
zoo,Quantization,K-Means,Single,0.05,0.8606 (0.04)
zoo,Quantization,K-Means,Complete,0.05,0.8827 (0.01)
zoo,Quantization,Agglomerative,Average,0.05,0.9145 (0.02)
zoo,Quantization,Agglomerative,Single,0.05,0.9139 (0.02)
zoo,Quantization,Agglomerative,Complete,0.05,0.9015 (0.02)
zoo,Quantization,MultiMember,Average,0.05,0.9185 (0.01)
zoo,Quantization,MultiMember,Single,0.05,0.9327 (0.01)
zoo,Quantization,MultiMember,Complete,0.05,0.9009 (0.03)
zoo,Quantization,K-Means,Average,0.1,0.8806 (0.02)
zoo,Quantization,K-Means,Single,0.1,0.8797 (0.02)
zoo,Quantization,K-Means,Complete,0.1,0.8692 (0.02)
zoo,Quantization,Agglomerative,Average,0.1,0.9091 (0.02)
zoo,Quantization,Agglomerative,Single,0.1,0.926 (0.0)
zoo,Quantization,Agglomerative,Complete,0.1,0.9091 (0.02)
zoo,Quantization,MultiMember,Average,0.1,0.9037 (0.02)
zoo,Quantization,MultiMember,Single,0.1,0.9222 (0.0)
zoo,Quantization,MultiMember,Complete,0.1,0.9053 (0.03)
zoo,Quantization,K-Means,Average,0.15,0.8794 (0.01)
zoo,Quantization,K-Means,Single,0.15,0.8946 (0.04)
zoo,Quantization,K-Means,Complete,0.15,0.8749 (0.02)
zoo,Quantization,Agglomerative,Average,0.15,0.9139 (0.02)
zoo,Quantization,Agglomerative,Single,0.15,0.9091 (0.02)
zoo,Quantization,Agglomerative,Complete,0.15,0.9241 (0.0)
zoo,Quantization,MultiMember,Average,0.15,0.9266 (0.01)
zoo,Quantization,MultiMember,Single,0.15,0.9284 (0.01)
zoo,Quantization,MultiMember,Complete,0.15,0.912 (0.02)
zoo,Quantization,K-Means,Average,0.25,0.8782 (0.02)
zoo,Quantization,K-Means,Single,0.25,0.8969 (0.01)
zoo,Quantization,K-Means,Complete,0.25,0.8757 (0.01)
zoo,Quantization,Agglomerative,Average,0.25,0.9055 (0.02)
zoo,Quantization,Agglomerative,Single,0.25,0.9166 (0.02)
zoo,Quantization,Agglomerative,Complete,0.25,0.8838 (0.02)
zoo,Quantization,MultiMember,Average,0.25,0.9192 (0.01)
zoo,Quantization,MultiMember,Single,0.25,0.9214 (0.01)
zoo,Quantization,MultiMember,Complete,0.25,0.9247 (0.0)
